time,x,y,x_m,y_m,field_length_m,field_width_m,field_type,player
4721.32,0.53,0.6,21.200000000000003,12.0,40.0,20.0,5v5,Player12
4724.36,0.45,0.74,18.0,14.8,40.0,20.0,5v5,Player12
4724.96,0.44,0.75,17.6,15.0,40.0,20.0,5v5,Player12
4731.6,0.29,0.68,11.6,13.600000000000001,40.0,20.0,5v5,Player12
4732.88,0.29,0.68,11.6,13.600000000000001,40.0,20.0,5v5,Player12
4745.12,0.47,0.89,18.799999999999997,17.8,40.0,20.0,5v5,Player12
4745.12,0.47,0.89,18.799999999999997,17.8,40.0,20.0,5v5,Player12
4745.36,0.48,0.89,19.2,17.8,40.0,20.0,5v5,Player12
4748.24,0.49,0.85,19.6,17.0,40.0,20.0,5v5,Player12
4748.84,0.49,0.83,19.6,16.599999999999998,40.0,20.0,5v5,Player12
4892.08,0.54,0.47,21.6,9.399999999999999,40.0,20.0,5v5,Player12
4892.32,0.54,0.47,21.6,9.399999999999999,40.0,20.0,5v5,Player12
4899.76,0.54,0.8,21.6,16.0,40.0,20.0,5v5,Player12
4901.56,0.54,0.76,21.6,15.2,40.0,20.0,5v5,Player12
4937.08,0.43,0.92,17.2,18.400000000000002,40.0,20.0,5v5,Player12
4937.4,0.43,0.93,17.2,18.6,40.0,20.0,5v5,Player12
4965.88,0.43,0.47,17.2,9.399999999999999,40.0,20.0,5v5,Player12
4965.96,0.43,0.47,17.2,9.399999999999999,40.0,20.0,5v5,Player12
5036.72,0.57,0.36,22.799999999999997,7.199999999999999,40.0,20.0,5v5,Player12
5037.6,0.59,0.31,23.599999999999998,6.2,40.0,20.0,5v5,Player12
5037.6,0.59,0.31,23.599999999999998,6.2,40.0,20.0,5v5,Player12
5081.48,0.6,0.78,24.0,15.600000000000001,40.0,20.0,5v5,Player12
5082.48,0.62,0.77,24.8,15.4,40.0,20.0,5v5,Player12
5116.44,0.81,0.6,32.400000000000006,12.0,40.0,20.0,5v5,Player12
5116.76,0.82,0.61,32.8,12.2,40.0,20.0,5v5,Player12
5221.2,0.65,0.5,26.0,10.0,40.0,20.0,5v5,Player12
5222.6,0.59,0.5,23.599999999999998,10.0,40.0,20.0,5v5,Player12
5232.32,0.29,0.55,11.6,11.0,40.0,20.0,5v5,Player12
5233.56,0.28,0.54,11.200000000000001,10.8,40.0,20.0,5v5,Player12
5295.72,0.53,0.6,21.200000000000003,12.0,40.0,20.0,5v5,Player12
5296.92,0.53,0.58,21.200000000000003,11.6,40.0,20.0,5v5,Player12
5299.0,0.46,0.55,18.400000000000002,11.0,40.0,20.0,5v5,Player12
5304.28,0.25,0.31,10.0,6.2,40.0,20.0,5v5,Player12
5460.76,0.76,0.62,30.4,12.4,40.0,20.0,5v5,Player12
5460.88,0.76,0.62,30.4,12.4,40.0,20.0,5v5,Player12
5549.16,0.57,0.31,22.799999999999997,6.2,40.0,20.0,5v5,Player12
5550.44,0.56,0.35,22.400000000000002,7.0,40.0,20.0,5v5,Player12
5561.76,0.57,0.23,22.799999999999997,4.6000000000000005,40.0,20.0,5v5,Player12
5563.56,0.59,0.18,23.599999999999998,3.5999999999999996,40.0,20.0,5v5,Player12
5582.84,0.52,0.21,20.8,4.2,40.0,20.0,5v5,Player12
5731.88,0.71,0.28,28.4,5.6000000000000005,40.0,20.0,5v5,Player12
5734.44,0.6,0.33,24.0,6.6000000000000005,40.0,20.0,5v5,Player12
4537.92,0.48,0.33,50.4,22.44,105.0,68.0,11v11,Player13
4649.44,0.33,0.05,34.65,3.4000000000000004,105.0,68.0,11v11,Player13
4649.84,0.33,0.04,34.65,2.72,105.0,68.0,11v11,Player13
4690.6,0.56,0.25,58.800000000000004,17.0,105.0,68.0,11v11,Player13
4690.96,0.57,0.26,59.849999999999994,17.68,105.0,68.0,11v11,Player13
4913.76,0.26,0.41,27.3,27.88,105.0,68.0,11v11,Player13
4914.4,0.26,0.44,27.3,29.92,105.0,68.0,11v11,Player13
4932.88,0.29,0.82,30.45,55.76,105.0,68.0,11v11,Player13
4933.96,0.31,0.88,32.55,59.84,105.0,68.0,11v11,Player13
5123.52,0.39,0.97,40.95,65.96,105.0,68.0,11v11,Player13
5128.88,0.16,0.7,16.8,47.599999999999994,105.0,68.0,11v11,Player13
5196.48,0.55,0.67,57.75000000000001,45.56,105.0,68.0,11v11,Player13
5470.16,0.57,0.41,59.849999999999994,27.88,105.0,68.0,11v11,Player13
5470.52,0.58,0.41,60.9,27.88,105.0,68.0,11v11,Player13
5564.04,0.51,0.09,53.550000000000004,6.12,105.0,68.0,11v11,Player13
5565.32,0.53,0.09,55.650000000000006,6.12,105.0,68.0,11v11,Player13
5565.32,0.53,0.09,55.650000000000006,6.12,105.0,68.0,11v11,Player13
5739.32,0.19,0.95,19.95,64.6,105.0,68.0,11v11,Player13
5743.12,0.09,0.88,9.45,59.84,105.0,68.0,11v11,Player13
4537.92,0.48,0.33,38.4,16.5,80.0,50.0,8v8,Player13
4649.44,0.33,0.05,26.400000000000002,2.5,80.0,50.0,8v8,Player13
4649.84,0.33,0.04,26.400000000000002,2.0,80.0,50.0,8v8,Player13
4690.6,0.56,0.25,44.800000000000004,12.5,80.0,50.0,8v8,Player13
4690.96,0.57,0.26,45.599999999999994,13.0,80.0,50.0,8v8,Player13
4913.76,0.26,0.41,20.8,20.5,80.0,50.0,8v8,Player13
4914.4,0.26,0.44,20.8,22.0,80.0,50.0,8v8,Player13
4932.88,0.29,0.82,23.2,41.0,80.0,50.0,8v8,Player13
4933.96,0.31,0.88,24.8,44.0,80.0,50.0,8v8,Player13
5123.52,0.39,0.97,31.200000000000003,48.5,80.0,50.0,8v8,Player13
5128.88,0.16,0.7,12.8,35.0,80.0,50.0,8v8,Player13
5196.48,0.55,0.67,44.0,33.5,80.0,50.0,8v8,Player13
5470.16,0.57,0.41,45.599999999999994,20.5,80.0,50.0,8v8,Player13
5470.52,0.58,0.41,46.4,20.5,80.0,50.0,8v8,Player13
5564.04,0.51,0.09,40.8,4.5,80.0,50.0,8v8,Player13
5565.32,0.53,0.09,42.400000000000006,4.5,80.0,50.0,8v8,Player13
5565.32,0.53,0.09,42.400000000000006,4.5,80.0,50.0,8v8,Player13
5739.32,0.19,0.95,15.2,47.5,80.0,50.0,8v8,Player13
5743.12,0.09,0.88,7.199999999999999,44.0,80.0,50.0,8v8,Player13
4537.92,0.48,0.33,19.2,6.6000000000000005,40.0,20.0,5v5,Player13
4649.44,0.33,0.05,13.200000000000001,1.0,40.0,20.0,5v5,Player13
4649.84,0.33,0.04,13.200000000000001,0.8,40.0,20.0,5v5,Player13
4690.6,0.56,0.25,22.400000000000002,5.0,40.0,20.0,5v5,Player13
4690.96,0.57,0.26,22.799999999999997,5.2,40.0,20.0,5v5,Player13
4913.76,0.26,0.41,10.4,8.2,40.0,20.0,5v5,Player13
4914.4,0.26,0.44,10.4,8.8,40.0,20.0,5v5,Player13
4932.88,0.29,0.82,11.6,16.4,40.0,20.0,5v5,Player13
4933.96,0.31,0.88,12.4,17.6,40.0,20.0,5v5,Player13
5123.52,0.39,0.97,15.600000000000001,19.4,40.0,20.0,5v5,Player13
5128.88,0.16,0.7,6.4,14.0,40.0,20.0,5v5,Player13
5196.48,0.55,0.67,22.0,13.4,40.0,20.0,5v5,Player13
5470.16,0.57,0.41,22.799999999999997,8.2,40.0,20.0,5v5,Player13
5470.52,0.58,0.41,23.2,8.2,40.0,20.0,5v5,Player13
5564.04,0.51,0.09,20.4,1.7999999999999998,40.0,20.0,5v5,Player13
5565.32,0.53,0.09,21.200000000000003,1.7999999999999998,40.0,20.0,5v5,Player13
5565.32,0.53,0.09,21.200000000000003,1.7999999999999998,40.0,20.0,5v5,Player13
5739.32,0.19,0.95,7.6,19.0,40.0,20.0,5v5,Player13
5743.12,0.09,0.88,3.5999999999999996,17.6,40.0,20.0,5v5,Player13
339.28,0.04,0.52,4.2,35.36,105.0,68.0,11v11,Player11
339.28,0.04,0.52,4.2,35.36,105.0,68.0,11v11,Player11
541.72,0.04,0.44,4.2,29.92,105.0,68.0,11v11,Player11
541.72,0.04,0.44,4.2,29.92,105.0,68.0,11v11,Player11
604.36,0.16,0.43,16.8,29.24,105.0,68.0,11v11,Player11
606.08,0.16,0.52,16.8,35.36,105.0,68.0,11v11,Player11
779.28,0.03,0.47,3.15,31.959999999999997,105.0,68.0,11v11,Player11
779.28,0.03,0.47,3.15,31.959999999999997,105.0,68.0,11v11,Player11
903.12,0.04,0.51,4.2,34.68,105.0,68.0,11v11,Player11
903.12,0.04,0.51,4.2,34.68,105.0,68.0,11v11,Player11
1214.72,0.16,0.18,16.8,12.24,105.0,68.0,11v11,Player11
1345.8,0.04,0.5,4.2,34.0,105.0,68.0,11v11,Player11
1345.8,0.04,0.5,4.2,34.0,105.0,68.0,11v11,Player11
1388.44,0.07,0.47,7.3500000000000005,31.959999999999997,105.0,68.0,11v11,Player11
1392.84,0.09,0.47,9.45,31.959999999999997,105.0,68.0,11v11,Player11
1448.48,0.01,0.5,1.05,34.0,105.0,68.0,11v11,Player11
1448.48,0.01,0.5,1.05,34.0,105.0,68.0,11v11,Player11
1525.68,0.12,0.14,12.6,9.520000000000001,105.0,68.0,11v11,Player11
2377.08,0.04,0.47,4.2,31.959999999999997,105.0,68.0,11v11,Player11
2378.52,0.06,0.55,6.3,37.400000000000006,105.0,68.0,11v11,Player11
2818.4,0.04,0.47,4.2,31.959999999999997,105.0,68.0,11v11,Player11
2818.4,0.04,0.47,4.2,31.959999999999997,105.0,68.0,11v11,Player11
3011.28,0.98,0.49,102.89999999999999,33.32,105.0,68.0,11v11,Player11
3013.72,0.95,0.48,99.75,32.64,105.0,68.0,11v11,Player11
3110.32,0.93,0.69,97.65,46.919999999999995,105.0,68.0,11v11,Player11
3117.08,0.9,0.6,94.5,40.8,105.0,68.0,11v11,Player11
3375.96,0.85,0.65,89.25,44.2,105.0,68.0,11v11,Player11
3715.08,0.96,0.57,100.8,38.76,105.0,68.0,11v11,Player11
3715.08,0.96,0.57,100.8,38.76,105.0,68.0,11v11,Player11
3742.68,0.87,0.81,91.35,55.080000000000005,105.0,68.0,11v11,Player11
3922.76,0.96,0.47,100.8,31.959999999999997,105.0,68.0,11v11,Player11
3922.76,0.96,0.47,100.8,31.959999999999997,105.0,68.0,11v11,Player11
4102.48,0.98,0.5,102.89999999999999,34.0,105.0,68.0,11v11,Player11
4108.6,0.88,0.49,92.4,33.32,105.0,68.0,11v11,Player11
4172.2,0.98,0.66,102.89999999999999,44.88,105.0,68.0,11v11,Player11
4178.6,0.95,0.69,99.75,46.919999999999995,105.0,68.0,11v11,Player11
4345.12,0.99,0.45,103.95,30.6,105.0,68.0,11v11,Player11
4348.4,0.98,0.43,102.89999999999999,29.24,105.0,68.0,11v11,Player11
4616.0,1.0,0.62,105.0,42.16,105.0,68.0,11v11,Player11
4632.56,0.86,0.52,90.3,35.36,105.0,68.0,11v11,Player11
4814.8,0.99,0.58,103.95,39.44,105.0,68.0,11v11,Player11
4868.16,0.97,0.46,101.85,31.28,105.0,68.0,11v11,Player11
4877.96,0.94,0.46,98.69999999999999,31.28,105.0,68.0,11v11,Player11
4878.12,0.94,0.46,98.69999999999999,31.28,105.0,68.0,11v11,Player11
4943.92,0.88,0.6,92.4,40.8,105.0,68.0,11v11,Player11
4947.72,0.86,0.56,90.3,38.080000000000005,105.0,68.0,11v11,Player11
4991.48,0.99,0.48,103.95,32.64,105.0,68.0,11v11,Player11
5022.32,0.98,0.47,102.89999999999999,31.959999999999997,105.0,68.0,11v11,Player11
5214.44,0.97,0.47,101.85,31.959999999999997,105.0,68.0,11v11,Player11
5216.12,0.91,0.4,95.55,27.200000000000003,105.0,68.0,11v11,Player11
5366.32,1.01,0.59,106.05,40.12,105.0,68.0,11v11,Player11
5393.12,0.96,0.52,100.8,35.36,105.0,68.0,11v11,Player11
5479.44,0.95,0.53,99.75,36.04,105.0,68.0,11v11,Player11
5484.24,0.95,0.47,99.75,31.959999999999997,105.0,68.0,11v11,Player11
5605.4,0.98,0.52,102.89999999999999,35.36,105.0,68.0,11v11,Player11
5619.12,0.96,0.52,100.8,35.36,105.0,68.0,11v11,Player11
5662.08,0.99,0.42,103.95,28.56,105.0,68.0,11v11,Player11
5690.36,0.97,0.47,101.85,31.959999999999997,105.0,68.0,11v11,Player11
339.28,0.04,0.52,3.2,26.0,80.0,50.0,8v8,Player11
339.28,0.04,0.52,3.2,26.0,80.0,50.0,8v8,Player11
541.72,0.04,0.44,3.2,22.0,80.0,50.0,8v8,Player11
541.72,0.04,0.44,3.2,22.0,80.0,50.0,8v8,Player11
604.36,0.16,0.43,12.8,21.5,80.0,50.0,8v8,Player11
606.08,0.16,0.52,12.8,26.0,80.0,50.0,8v8,Player11
779.28,0.03,0.47,2.4,23.5,80.0,50.0,8v8,Player11
779.28,0.03,0.47,2.4,23.5,80.0,50.0,8v8,Player11
903.12,0.04,0.51,3.2,25.5,80.0,50.0,8v8,Player11
903.12,0.04,0.51,3.2,25.5,80.0,50.0,8v8,Player11
1214.72,0.16,0.18,12.8,9.0,80.0,50.0,8v8,Player11
1345.8,0.04,0.5,3.2,25.0,80.0,50.0,8v8,Player11
1345.8,0.04,0.5,3.2,25.0,80.0,50.0,8v8,Player11
1388.44,0.07,0.47,5.6000000000000005,23.5,80.0,50.0,8v8,Player11
1392.84,0.09,0.47,7.199999999999999,23.5,80.0,50.0,8v8,Player11
1448.48,0.01,0.5,0.8,25.0,80.0,50.0,8v8,Player11
1448.48,0.01,0.5,0.8,25.0,80.0,50.0,8v8,Player11
1525.68,0.12,0.14,9.6,7.000000000000001,80.0,50.0,8v8,Player11
2377.08,0.04,0.47,3.2,23.5,80.0,50.0,8v8,Player11
2378.52,0.06,0.55,4.8,27.500000000000004,80.0,50.0,8v8,Player11
2818.4,0.04,0.47,3.2,23.5,80.0,50.0,8v8,Player11
2818.4,0.04,0.47,3.2,23.5,80.0,50.0,8v8,Player11
3011.28,0.98,0.49,78.4,24.5,80.0,50.0,8v8,Player11
3013.72,0.95,0.48,76.0,24.0,80.0,50.0,8v8,Player11
3110.32,0.93,0.69,74.4,34.5,80.0,50.0,8v8,Player11
3117.08,0.9,0.6,72.0,30.0,80.0,50.0,8v8,Player11
3375.96,0.85,0.65,68.0,32.5,80.0,50.0,8v8,Player11
3715.08,0.96,0.57,76.8,28.499999999999996,80.0,50.0,8v8,Player11
3715.08,0.96,0.57,76.8,28.499999999999996,80.0,50.0,8v8,Player11
3742.68,0.87,0.81,69.6,40.5,80.0,50.0,8v8,Player11
3922.76,0.96,0.47,76.8,23.5,80.0,50.0,8v8,Player11
3922.76,0.96,0.47,76.8,23.5,80.0,50.0,8v8,Player11
4102.48,0.98,0.5,78.4,25.0,80.0,50.0,8v8,Player11
4108.6,0.88,0.49,70.4,24.5,80.0,50.0,8v8,Player11
4172.2,0.98,0.66,78.4,33.0,80.0,50.0,8v8,Player11
4178.6,0.95,0.69,76.0,34.5,80.0,50.0,8v8,Player11
4345.12,0.99,0.45,79.2,22.5,80.0,50.0,8v8,Player11
4348.4,0.98,0.43,78.4,21.5,80.0,50.0,8v8,Player11
4616.0,1.0,0.62,80.0,31.0,80.0,50.0,8v8,Player11
4632.56,0.86,0.52,68.8,26.0,80.0,50.0,8v8,Player11
4814.8,0.99,0.58,79.2,28.999999999999996,80.0,50.0,8v8,Player11
4868.16,0.97,0.46,77.6,23.0,80.0,50.0,8v8,Player11
4877.96,0.94,0.46,75.19999999999999,23.0,80.0,50.0,8v8,Player11
4878.12,0.94,0.46,75.19999999999999,23.0,80.0,50.0,8v8,Player11
4943.92,0.88,0.6,70.4,30.0,80.0,50.0,8v8,Player11
4947.72,0.86,0.56,68.8,28.000000000000004,80.0,50.0,8v8,Player11
4991.48,0.99,0.48,79.2,24.0,80.0,50.0,8v8,Player11
5022.32,0.98,0.47,78.4,23.5,80.0,50.0,8v8,Player11
5214.44,0.97,0.47,77.6,23.5,80.0,50.0,8v8,Player11
5216.12,0.91,0.4,72.8,20.0,80.0,50.0,8v8,Player11
5366.32,1.01,0.59,80.8,29.5,80.0,50.0,8v8,Player11
5393.12,0.96,0.52,76.8,26.0,80.0,50.0,8v8,Player11
5479.44,0.95,0.53,76.0,26.5,80.0,50.0,8v8,Player11
5484.24,0.95,0.47,76.0,23.5,80.0,50.0,8v8,Player11
5605.4,0.98,0.52,78.4,26.0,80.0,50.0,8v8,Player11
5619.12,0.96,0.52,76.8,26.0,80.0,50.0,8v8,Player11
5662.08,0.99,0.42,79.2,21.0,80.0,50.0,8v8,Player11
5690.36,0.97,0.47,77.6,23.5,80.0,50.0,8v8,Player11
339.28,0.04,0.52,1.6,10.4,40.0,20.0,5v5,Player11
339.28,0.04,0.52,1.6,10.4,40.0,20.0,5v5,Player11
541.72,0.04,0.44,1.6,8.8,40.0,20.0,5v5,Player11
541.72,0.04,0.44,1.6,8.8,40.0,20.0,5v5,Player11
604.36,0.16,0.43,6.4,8.6,40.0,20.0,5v5,Player11
606.08,0.16,0.52,6.4,10.4,40.0,20.0,5v5,Player11
779.28,0.03,0.47,1.2,9.399999999999999,40.0,20.0,5v5,Player11
779.28,0.03,0.47,1.2,9.399999999999999,40.0,20.0,5v5,Player11
903.12,0.04,0.51,1.6,10.2,40.0,20.0,5v5,Player11
903.12,0.04,0.51,1.6,10.2,40.0,20.0,5v5,Player11
1214.72,0.16,0.18,6.4,3.5999999999999996,40.0,20.0,5v5,Player11
1345.8,0.04,0.5,1.6,10.0,40.0,20.0,5v5,Player11
1345.8,0.04,0.5,1.6,10.0,40.0,20.0,5v5,Player11
1388.44,0.07,0.47,2.8000000000000003,9.399999999999999,40.0,20.0,5v5,Player11
1392.84,0.09,0.47,3.5999999999999996,9.399999999999999,40.0,20.0,5v5,Player11
1448.48,0.01,0.5,0.4,10.0,40.0,20.0,5v5,Player11
1448.48,0.01,0.5,0.4,10.0,40.0,20.0,5v5,Player11
1525.68,0.12,0.14,4.8,2.8000000000000003,40.0,20.0,5v5,Player11
2377.08,0.04,0.47,1.6,9.399999999999999,40.0,20.0,5v5,Player11
2378.52,0.06,0.55,2.4,11.0,40.0,20.0,5v5,Player11
2818.4,0.04,0.47,1.6,9.399999999999999,40.0,20.0,5v5,Player11
2818.4,0.04,0.47,1.6,9.399999999999999,40.0,20.0,5v5,Player11
3011.28,0.98,0.49,39.2,9.8,40.0,20.0,5v5,Player11
3013.72,0.95,0.48,38.0,9.6,40.0,20.0,5v5,Player11
3110.32,0.93,0.69,37.2,13.799999999999999,40.0,20.0,5v5,Player11
3117.08,0.9,0.6,36.0,12.0,40.0,20.0,5v5,Player11
3375.96,0.85,0.65,34.0,13.0,40.0,20.0,5v5,Player11
3715.08,0.96,0.57,38.4,11.399999999999999,40.0,20.0,5v5,Player11
3715.08,0.96,0.57,38.4,11.399999999999999,40.0,20.0,5v5,Player11
3742.68,0.87,0.81,34.8,16.200000000000003,40.0,20.0,5v5,Player11
3922.76,0.96,0.47,38.4,9.399999999999999,40.0,20.0,5v5,Player11
3922.76,0.96,0.47,38.4,9.399999999999999,40.0,20.0,5v5,Player11
4102.48,0.98,0.5,39.2,10.0,40.0,20.0,5v5,Player11
4108.6,0.88,0.49,35.2,9.8,40.0,20.0,5v5,Player11
4172.2,0.98,0.66,39.2,13.200000000000001,40.0,20.0,5v5,Player11
4178.6,0.95,0.69,38.0,13.799999999999999,40.0,20.0,5v5,Player11
4345.12,0.99,0.45,39.6,9.0,40.0,20.0,5v5,Player11
4348.4,0.98,0.43,39.2,8.6,40.0,20.0,5v5,Player11
4616.0,1.0,0.62,40.0,12.4,40.0,20.0,5v5,Player11
4632.56,0.86,0.52,34.4,10.4,40.0,20.0,5v5,Player11
4814.8,0.99,0.58,39.6,11.6,40.0,20.0,5v5,Player11
4868.16,0.97,0.46,38.8,9.200000000000001,40.0,20.0,5v5,Player11
4877.96,0.94,0.46,37.599999999999994,9.200000000000001,40.0,20.0,5v5,Player11
4878.12,0.94,0.46,37.599999999999994,9.200000000000001,40.0,20.0,5v5,Player11
4943.92,0.88,0.6,35.2,12.0,40.0,20.0,5v5,Player11
4947.72,0.86,0.56,34.4,11.200000000000001,40.0,20.0,5v5,Player11
4991.48,0.99,0.48,39.6,9.6,40.0,20.0,5v5,Player11
5022.32,0.98,0.47,39.2,9.399999999999999,40.0,20.0,5v5,Player11
5214.44,0.97,0.47,38.8,9.399999999999999,40.0,20.0,5v5,Player11
5216.12,0.91,0.4,36.4,8.0,40.0,20.0,5v5,Player11
5366.32,1.01,0.59,40.4,11.799999999999999,40.0,20.0,5v5,Player11
5393.12,0.96,0.52,38.4,10.4,40.0,20.0,5v5,Player11
5479.44,0.95,0.53,38.0,10.600000000000001,40.0,20.0,5v5,Player11
5484.24,0.95,0.47,38.0,9.399999999999999,40.0,20.0,5v5,Player11
5605.4,0.98,0.52,39.2,10.4,40.0,20.0,5v5,Player11
5619.12,0.96,0.52,38.4,10.4,40.0,20.0,5v5,Player11
5662.08,0.99,0.42,39.6,8.4,40.0,20.0,5v5,Player11
5690.36,0.97,0.47,38.8,9.399999999999999,40.0,20.0,5v5,Player11
22.24,0.5,0.65,52.5,44.2,105.0,68.0,11v11,Player10
22.88,0.5,0.65,52.5,44.2,105.0,68.0,11v11,Player10
47.08,0.41,0.74,43.05,50.32,105.0,68.0,11v11,Player10
49.04,0.46,0.68,48.300000000000004,46.24,105.0,68.0,11v11,Player10
87.36,0.9,0.09,94.5,6.12,105.0,68.0,11v11,Player10
90.52,0.89,0.14,93.45,9.520000000000001,105.0,68.0,11v11,Player10
177.8,0.55,0.84,57.75000000000001,57.12,105.0,68.0,11v11,Player10
177.8,0.55,0.84,57.75000000000001,57.12,105.0,68.0,11v11,Player10
232.36,0.6,0.09,63.0,6.12,105.0,68.0,11v11,Player10
236.92,0.84,0.27,88.2,18.36,105.0,68.0,11v11,Player10
343.24,0.6,0.37,63.0,25.16,105.0,68.0,11v11,Player10
343.24,0.6,0.37,63.0,25.16,105.0,68.0,11v11,Player10
377.68,0.55,0.13,57.75000000000001,8.84,105.0,68.0,11v11,Player10
383.96,0.87,0.29,91.35,19.72,105.0,68.0,11v11,Player10
416.72,0.94,0.09,98.69999999999999,6.12,105.0,68.0,11v11,Player10
418.12,0.94,0.09,98.69999999999999,6.12,105.0,68.0,11v11,Player10
654.36,0.53,0.27,55.650000000000006,18.36,105.0,68.0,11v11,Player10
655.32,0.56,0.24,58.800000000000004,16.32,105.0,68.0,11v11,Player10
1001.24,0.34,0.1,35.7,6.800000000000001,105.0,68.0,11v11,Player10
1003.48,0.36,0.26,37.8,17.68,105.0,68.0,11v11,Player10
1003.48,0.36,0.26,37.8,17.68,105.0,68.0,11v11,Player10
1063.6,0.86,0.66,90.3,44.88,105.0,68.0,11v11,Player10
1063.6,0.86,0.66,90.3,44.88,105.0,68.0,11v11,Player10
1225.12,0.62,0.75,65.1,51.0,105.0,68.0,11v11,Player10
1226.2,0.65,0.77,68.25,52.36,105.0,68.0,11v11,Player10
1230.12,0.7,0.72,73.5,48.96,105.0,68.0,11v11,Player10
1232.28,0.76,0.66,79.8,44.88,105.0,68.0,11v11,Player10
1232.28,0.76,0.66,79.8,44.88,105.0,68.0,11v11,Player10
1269.72,0.66,0.65,69.3,44.2,105.0,68.0,11v11,Player10
1269.72,0.66,0.65,69.3,44.2,105.0,68.0,11v11,Player10
1276.0,0.72,0.96,75.6,65.28,105.0,68.0,11v11,Player10
1468.72,0.45,0.68,47.25,46.24,105.0,68.0,11v11,Player10
1468.72,0.45,0.68,47.25,46.24,105.0,68.0,11v11,Player10
1699.8,0.56,0.97,58.800000000000004,65.96,105.0,68.0,11v11,Player10
1699.8,0.56,0.97,58.800000000000004,65.96,105.0,68.0,11v11,Player10
1725.28,0.71,0.96,74.55,65.28,105.0,68.0,11v11,Player10
1725.28,0.71,0.96,74.55,65.28,105.0,68.0,11v11,Player10
1737.56,0.59,0.93,61.949999999999996,63.24,105.0,68.0,11v11,Player10
1805.28,0.44,0.91,46.2,61.88,105.0,68.0,11v11,Player10
1805.28,0.44,0.91,46.2,61.88,105.0,68.0,11v11,Player10
1805.28,0.44,0.91,46.2,61.88,105.0,68.0,11v11,Player10
2140.96,0.75,0.68,78.75,46.24,105.0,68.0,11v11,Player10
2142.04,0.78,0.7,81.9,47.599999999999994,105.0,68.0,11v11,Player10
2188.8,0.76,0.19,79.8,12.92,105.0,68.0,11v11,Player10
2193.56,0.87,0.03,91.35,2.04,105.0,68.0,11v11,Player10
2258.56,0.69,0.4,72.44999999999999,27.200000000000003,105.0,68.0,11v11,Player10
2259.76,0.69,0.4,72.44999999999999,27.200000000000003,105.0,68.0,11v11,Player10
2267.16,0.73,0.12,76.64999999999999,8.16,105.0,68.0,11v11,Player10
2269.36,0.75,0.19,78.75,12.92,105.0,68.0,11v11,Player10
2271.52,0.87,0.24,91.35,16.32,105.0,68.0,11v11,Player10
2272.16,0.92,0.24,96.60000000000001,16.32,105.0,68.0,11v11,Player10
2272.16,0.92,0.24,96.60000000000001,16.32,105.0,68.0,11v11,Player10
2396.08,0.54,0.27,56.7,18.36,105.0,68.0,11v11,Player10
2396.92,0.55,0.26,57.75000000000001,17.68,105.0,68.0,11v11,Player10
2510.12,0.69,0.45,72.44999999999999,30.6,105.0,68.0,11v11,Player10
2511.68,0.71,0.52,74.55,35.36,105.0,68.0,11v11,Player10
2577.48,0.46,0.57,48.300000000000004,38.76,105.0,68.0,11v11,Player10
2579.48,0.5,0.74,52.5,50.32,105.0,68.0,11v11,Player10
2625.4,0.95,0.88,99.75,59.84,105.0,68.0,11v11,Player10
2627.52,0.88,0.87,92.4,59.16,105.0,68.0,11v11,Player10
2764.76,0.58,0.44,60.9,29.92,105.0,68.0,11v11,Player10
2769.0,0.79,0.35,82.95,23.799999999999997,105.0,68.0,11v11,Player10
3049.48,0.3,0.2,31.5,13.600000000000001,105.0,68.0,11v11,Player10
3049.48,0.3,0.2,31.5,13.600000000000001,105.0,68.0,11v11,Player10
3207.84,0.49,0.29,51.449999999999996,19.72,105.0,68.0,11v11,Player10
3208.8,0.45,0.31,47.25,21.08,105.0,68.0,11v11,Player10
3213.64,0.25,0.56,26.25,38.080000000000005,105.0,68.0,11v11,Player10
3224.04,0.21,0.06,22.05,4.08,105.0,68.0,11v11,Player10
3225.24,0.21,0.06,22.05,4.08,105.0,68.0,11v11,Player10
3258.36,0.32,0.29,33.6,19.72,105.0,68.0,11v11,Player10
3258.36,0.32,0.29,33.6,19.72,105.0,68.0,11v11,Player10
3262.04,0.15,0.14,15.75,9.520000000000001,105.0,68.0,11v11,Player10
3262.04,0.15,0.14,15.75,9.520000000000001,105.0,68.0,11v11,Player10
3436.32,0.45,0.07,47.25,4.760000000000001,105.0,68.0,11v11,Player10
3436.32,0.45,0.07,47.25,4.760000000000001,105.0,68.0,11v11,Player10
3551.68,0.49,0.5,51.449999999999996,34.0,105.0,68.0,11v11,Player10
3596.0,0.18,0.34,18.9,23.12,105.0,68.0,11v11,Player10
3598.2,0.17,0.32,17.85,21.76,105.0,68.0,11v11,Player10
3600.2,0.08,0.31,8.4,21.08,105.0,68.0,11v11,Player10
3600.2,0.08,0.31,8.4,21.08,105.0,68.0,11v11,Player10
3749.88,0.35,0.44,36.75,29.92,105.0,68.0,11v11,Player10
3751.0,0.34,0.45,35.7,30.6,105.0,68.0,11v11,Player10
4114.32,0.34,0.12,35.7,8.16,105.0,68.0,11v11,Player10
4116.6,0.19,0.08,19.95,5.44,105.0,68.0,11v11,Player10
4130.48,0.26,0.07,27.3,4.760000000000001,105.0,68.0,11v11,Player10
4130.48,0.26,0.07,27.3,4.760000000000001,105.0,68.0,11v11,Player10
4130.48,0.26,0.07,27.3,4.760000000000001,105.0,68.0,11v11,Player10
